ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Ano Cadastro;Mes Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais;Total Gasto
3479;1950;Curso Superior;Solteiro;16813.0;0;0;2023-01-07;2023;1;49;4;8;11;12;2;13;1;2;0;3;7;1;0;0;0;0;Não;Chile;50.0
7214;1957;Curso Superior;Solteiro;62187.0;0;0;2020-05-07;2020;5;49;792;0;275;45;45;126;1;4;8;5;3;0;0;0;0;0;Não;Estados Unidos;1283.0
5543;1966;Curso Superior;Casado;57811.0;0;1;2023-01-06;2023;1;49;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;Não;Estados Unidos;802.0
9347;1956;Mestrado;Casado;50943.0;0;1;2023-01-06;2023;1;49;31;0;7;2;0;6;1;1;0;3;5;0;0;0;0;0;Não;Estados Unidos;46.0
10160;1956;Mestrado;Casado;50943.0;0;1;2023-01-06;2023;1;49;31;0;7;2;0;6;1;1;0;3;5;0;0;0;0;0;Não;Estados Unidos;46.0
1406;1975;Curso Superior;Solteiro;53201.0;1;1;2020-12-02;2020;12;49;280;7;81;20;0;27;8;6;3;5;7;0;0;0;0;0;Não;Estados Unidos;415.0
7019;1963;Curso Superior;Casado;54414.0;1;1;2023-04-01;2023;4;49;109;18;16;24;26;18;4;3;1;5;4;0;0;0;0;0;Não;Espanha;211.0
2157;1972;Curso Superior;Casado;26290.0;1;1;2020-12-01;2020;12;49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;Não;Chile;77.0
8939;1959;Curso Superior;Divorciado;61250.0;0;1;2022-03-12;2022;3;49;382;138;65;60;26;59;6;5;2;12;5;0;0;0;0;0;Não;Estados Unidos;730.0
10250;1947;Primeiro Grau;Casado;28389.0;0;0;2022-04-11;2022;4;49;1;5;3;7;4;8;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;28.0
1272;1965;Mestrado;Solteiro;55250.0;0;1;2022-04-10;2022;4;49;664;58;83;32;0;66;4;7;5;10;5;0;0;0;0;0;Não;Brasil;903.0
3007;1966;Curso Superior;Casado;37758.0;1;1;2019-04-10;2019;4;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;Não;Argentina;40.0
5513;1966;Curso Superior;Casado;37758.0;1;1;2019-04-10;2019;4;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;Não;Estados Unidos;40.0
679;1957;Doutorado;Solteiro;37633.0;1;1;2022-04-09;2022;4;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;Não;Estados Unidos;38.0
8876;1963;Doutorado;Casado;33629.0;1;1;2019-08-08;2019;8;49;132;0;16;0;0;4;5;3;1;4;9;0;0;0;0;0;Não;Estados Unidos;152.0
10827;1967;Doutorado;Solteiro;36947.0;1;1;2019-07-08;2019;7;49;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;Não;Brasil;146.0
7300;1952;Curso Superior;Divorciado;69142.0;0;1;2021-07-06;2021;7;50;448;4;34;6;4;39;3;8;1;7;5;0;1;0;0;0;Não;Argentina;535.0
4268;1959;Curso Superior;Solteiro;53154.0;0;1;2018-09-06;2018;9;50;129;0;21;0;1;7;1;3;1;4;4;0;0;0;0;0;Não;Portugal;158.0
4603;1960;Doutorado;Solteiro;65695.0;0;1;2021-08-01;2021;8;50;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;Não;Estados Unidos;656.0
8659;1952;Doutorado;Casado;69805.0;0;1;2021-04-01;2021;4;50;750;71;174;13;10;20;2;6;8;11;2;0;0;0;0;0;Não;Alemanha;1038.0
10708;1978;Segundo Grau;Solteiro;36975.0;1;0;2023-01-12;2023;1;50;10;6;11;0;4;2;1;1;0;3;7;0;0;0;0;0;Não;Estados Unidos;33.0
1176;1973;Curso Superior;Solteiro;26228.0;1;0;2023-04-09;2023;4;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;Não;Estados Unidos;25.0
10380;1972;Mestrado;Solteiro;37787.0;1;0;2022-05-09;2022;5;50;40;1;40;4;3;18;1;3;0;3;8;0;0;0;0;0;Não;Argentina;106.0
7037;1974;Doutorado;Solteiro;37087.0;1;0;2020-11-08;2020;11;50;194;55;134;15;0;3;3;4;2;8;6;0;0;0;0;0;Não;Espanha;401.0
11096;1952;Segundo Grau;Casado;57247.0;0;1;2020-08-08;2020;8;50;99;4;32;37;54;6;2;2;1;7;2;0;0;0;0;0;Não;Estados Unidos;232.0
6374;1954;Doutorado;Solteiro;36930.0;0;1;2023-02-05;2023;2;50;223;2;31;0;2;39;5;5;2;4;8;0;0;0;0;0;Não;Estados Unidos;297.0
5552;1963;Mestrado;Divorciado;48721.0;1;1;2023-07-05;2023;7;50;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;Não;Espanha;293.0
2245;1969;Mestrado;Solteiro;43641.0;1;1;2023-04-04;2023;4;50;57;2;51;4;2;23;3;2;1;4;6;0;0;0;0;0;Não;Estados Unidos;139.0
6200;1951;Curso Superior;Solteiro;75903.0;0;1;2020-08-04;2020;8;50;340;108;185;130;38;100;2;6;6;9;3;0;0;0;0;0;Não;Estados Unidos;901.0
9904;1956;Curso Superior;Solteiro;71391.0;0;1;2023-07-03;2023;7;50;336;123;274;46;123;141;5;6;5;12;3;0;0;0;0;0;Não;Chile;1043.0
10031;1976;Doutorado;Solteiro;16927.0;1;1;2020-10-02;2020;10;50;20;2;23;3;1;4;5;3;0;4;8;0;0;0;0;0;Não;Espanha;53.0
6642;1961;Curso Superior;Divorciado;27215.0;2;1;2023-04-01;2023;4;50;30;5;22;8;9;28;4;2;1;4;6;0;0;0;0;0;Não;Espanha;102.0
10882;1976;Curso Superior;Solteiro;53858.0;0;1;2019-09-11;2019;9;50;407;53;221;58;150;26;4;4;3;6;4;0;0;0;0;0;Não;Estados Unidos;915.0
5636;1963;Curso Superior;Solteiro;30983.0;0;0;2019-09-11;2019;9;50;51;4;50;12;1;49;1;4;0;3;8;0;0;0;0;0;Sim;Argentina;167.0
8692;1952;Curso Superior;Casado;43462.0;1;1;2019-12-09;2019;12;50;90;17;97;15;6;15;6;4;1;5;8;0;0;0;0;0;Não;Estados Unidos;240.0
8091;1956;Curso Superior;Solteiro;63943.0;0;1;2019-02-09;2019;2;50;423;184;368;13;97;21;1;6;4;6;5;0;0;0;0;0;Não;Argentina;1106.0
8080;1986;Curso Superior;Solteiro;26816.0;0;0;2022-02-08;2022;2;50;5;1;6;3;4;3;1;0;0;3;4;0;0;0;0;0;Não;Argentina;22.0
8370;1976;Segundo Grau;Casado;75484.0;0;1;2019-02-08;2019;2;50;378;97;259;197;194;34;2;7;3;6;4;0;0;0;0;0;Não;Chile;1159.0
4550;1966;Mestrado;Casado;33564.0;0;1;2021-04-06;2021;4;51;61;0;3;0;0;7;1;1;1;3;5;0;0;0;0;0;Não;Estados Unidos;71.0
3381;1953;Mestrado;Solteiro;54348.0;1;1;2018-08-06;2018;8;51;70;0;16;0;0;4;2;2;0;4;6;0;0;0;0;0;Não;Chile;90.0
10556;1959;Curso Superior;Solteiro;54984.0;0;1;2021-04-05;2021;4;51;173;13;131;32;3;6;4;6;1;6;7;0;0;0;1;0;Não;Estados Unidos;358.0
9467;1984;Curso Superior;Solteiro;34738.0;1;0;2018-11-05;2018;11;51;3;2;10;3;0;2;1;1;0;3;6;0;0;0;0;0;Não;Estados Unidos;20.0
2891;1963;Curso Superior;Divorciado;68118.0;0;1;2022-05-10;2022;5;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;Não;Portugal;928.0
5011;1963;Curso Superior;Divorciado;68118.0;0;1;2022-05-10;2022;5;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;Não;Estados Unidos;928.0
8140;1973;Curso Superior;Casado;22682.0;1;0;2020-03-10;2020;3;51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;Não;Brasil;95.0
11039;1975;Curso Superior;Solteiro;51948.0;0;1;2023-02-09;2023;2;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;Não;Estados Unidos;311.0
78;1969;Curso Superior;Solteiro;25293.0;1;0;2023-03-09;2023;3;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;Não;Estados Unidos;37.0
5517;1969;Curso Superior;Solteiro;25293.0;1;0;2023-03-09;2023;3;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;Não;Brasil;37.0
5290;1964;Doutorado;Solteiro;41551.0;1;1;2023-02-08;2023;2;51;220;0;33;3;0;23;5;5;1;5;8;0;0;0;0;0;Não;Chile;279.0
4128;1962;Doutorado;Casado;56067.0;0;1;2022-05-07;2022;5;51;517;12;54;16;6;120;2;7;4;7;5;0;0;0;0;0;Não;Espanha;725.0
8534;1952;Curso Superior;Solteiro;67433.0;0;2;2023-01-07;2023;1;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;Não;Estados Unidos;992.0
9592;1983;Curso Superior;Casado;22010.0;1;0;2023-02-06;2023;2;51;11;2;9;3;0;8;2;2;0;3;8;0;0;0;0;0;Não;Estados Unidos;33.0
8957;1952;Segundo Grau;Solteiro;64831.0;1;1;2020-10-06;2020;10;51;480;86;249;75;86;144;8;6;3;5;6;0;0;0;0;0;Não;Espanha;1120.0
9308;1954;Curso Superior;Solteiro;62820.0;0;0;2020-11-05;2020;11;51;398;61;265;138;61;53;1;3;4;6;1;0;0;0;0;0;Não;Espanha;976.0
544;1954;Curso Superior;Solteiro;62820.0;0;0;2020-11-05;2020;11;51;398;61;265;138;61;53;1;3;4;6;1;0;0;0;0;0;Não;Estados Unidos;976.0
5989;1959;Segundo Grau;Divorciado;78353.0;0;1;2023-01-04;2023;1;51;752;122;476;39;153;34;1;10;2;11;8;0;0;0;0;0;Não;Chile;1576.0
635;1966;Mestrado;Solteiro;57183.0;1;1;2023-01-03;2023;1;51;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;Não;Estados Unidos;610.0
6673;1965;Curso Superior;Solteiro;23478.0;0;0;2023-01-03;2023;1;51;28;6;27;12;17;39;1;3;0;3;8;0;0;0;0;0;Não;Portugal;129.0
1710;1978;Curso Superior;Solteiro;30168.0;1;0;2020-07-03;2020;7;51;154;20;66;0;12;27;7;6;1;4;9;0;0;0;0;0;Não;Estados Unidos;279.0
523;1989;Curso Superior;Solteiro;37155.0;1;0;2023-08-01;2023;8;51;23;0;26;7;15;3;1;2;0;4;5;0;0;0;0;0;Não;Estados Unidos;74.0
8977;1985;Primeiro Grau;Solteiro;16581.0;0;0;2020-12-01;2020;12;51;1;3;4;2;3;11;1;0;0;3;4;0;0;0;0;0;Não;Estados Unidos;24.0
9736;1980;Curso Superior;Solteiro;41850.0;1;1;2022-04-12;2022;4;51;53;5;19;2;13;4;3;3;0;3;8;0;0;0;0;0;Não;Portugal;96.0
1544;1967;Mestrado;Divorciado;81380.0;0;0;2022-04-12;2022;4;51;741;68;689;224;68;103;1;4;2;10;2;0;0;0;0;0;Não;Chile;1893.0
6575;1981;Curso Superior;Casado;56386.0;1;1;2022-08-10;2022;8;51;230;48;214;13;32;75;8;9;1;7;9;0;0;0;0;0;Não;Espanha;612.0
6147;1971;Curso Superior;Divorciado;25818.0;1;0;2022-04-10;2022;4;51;5;2;8;2;2;9;1;0;1;2;7;0;0;0;0;0;Não;Alemanha;28.0
6354;1984;Curso Superior;Casado;15345.0;1;0;2022-08-08;2022;8;51;5;2;16;3;2;19;2;1;1;2;8;0;0;0;0;0;Sim;Estados Unidos;47.0
4769;1977;Mestrado;Casado;57954.0;1;1;2021-04-06;2021;4;52;456;4;24;0;0;9;7;8;2;6;7;0;1;0;0;0;Não;Estados Unidos;493.0
7540;1952;Curso Superior;Solteiro;50300.0;0;1;2021-04-05;2021;4;52;143;15;60;24;23;5;2;2;1;8;2;0;0;0;0;0;Não;Estados Unidos;270.0
5247;1955;Doutorado;Solteiro;38725.0;1;1;2018-10-05;2018;10;52;31;0;6;2;1;5;2;1;0;4;4;0;0;0;0;0;Não;Estados Unidos;45.0
5987;1989;Segundo Grau;Casado;10404.0;1;0;2018-04-05;2018;4;52;2;2;11;10;6;12;2;1;0;4;5;0;0;0;0;0;Não;Estados Unidos;43.0
9960;1991;Primeiro Grau;Solteiro;26868.0;1;0;2021-02-04;2021;2;52;0;0;1;8;3;2;1;1;0;2;7;0;0;0;0;0;Não;Espanha;14.0
10972;1949;Curso Superior;Divorciado;72298.0;0;0;2018-10-03;2018;10;52;625;35;169;58;17;35;1;4;3;6;1;0;1;1;0;0;Não;Estados Unidos;939.0
1399;1958;Curso Superior;Solteiro;72905.0;0;0;2021-04-01;2021;4;52;407;114;445;181;165;203;1;3;7;9;1;0;0;0;1;0;Não;Estados Unidos;1515.0
2698;1976;Curso Superior;Solteiro;47025.0;0;1;2020-07-11;2020;7;52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;Não;Portugal;415.0
6340;1985;Curso Superior;Solteiro;29938.0;1;0;2023-03-10;2023;3;52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;Não;Espanha;26.0
4107;1948;Doutorado;Casado;46681.0;0;2;2020-08-10;2020;8;52;269;15;69;15;19;38;2;4;6;4;5;0;0;0;0;0;Não;Estados Unidos;425.0
10906;1948;Doutorado;Casado;46681.0;0;2;2020-08-10;2020;8;52;269;15;69;15;19;38;2;4;6;4;5;0;0;0;0;0;Não;Espanha;425.0
2557;1970;Mestrado;Solteiro;29548.0;1;0;2023-07-08;2023;7;52;7;1;6;3;1;11;1;1;1;2;4;1;0;0;0;0;Não;Estados Unidos;29.0
8786;1956;Mestrado;Solteiro;62058.0;0;1;2023-03-05;2023;3;52;301;7;74;10;0;58;4;6;1;7;6;0;0;0;0;0;Não;Alemanha;450.0
7187;1969;Mestrado;Casado;52290.85259969712;1;1;2022-05-05;2022;5;52;375;42;48;94;66;96;7;4;10;4;3;0;0;0;0;0;Não;Brasil;721.0
6119;1963;Doutorado;Solteiro;36736.0;1;1;2020-10-05;2020;10;52;10;0;3;0;0;4;1;1;0;2;6;0;0;0;0;0;Não;Estados Unidos;17.0
2980;1952;Mestrado;Solteiro;8820.0;1;1;2023-04-03;2023;4;52;12;0;13;4;2;4;4;3;0;3;8;0;0;0;0;0;Não;Chile;35.0
3850;1963;Primeiro Grau;Casado;14918.0;0;1;2019-07-12;2019;7;52;3;3;3;15;4;15;1;1;0;3;6;0;0;0;0;0;Não;Argentina;43.0
1077;1974;Curso Superior;Casado;56715.0;0;0;2019-05-12;2019;5;52;258;105;239;237;172;9;1;7;3;4;4;0;0;0;0;0;Não;Estados Unidos;1020.0
9733;1978;Primeiro Grau;Casado;24882.0;1;0;2019-09-09;2019;9;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;Não;Argentina;80.0
8462;1978;Primeiro Grau;Casado;24882.0;1;0;2019-09-09;2019;9;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;Não;Estados Unidos;80.0
4764;1952;Mestrado;Casado;40442.0;1;1;2022-04-08;2022;4;52;45;12;52;25;22;13;4;3;1;4;7;0;0;0;0;0;Sim;Espanha;169.0
2223;1965;Segundo Grau;Divorciado;64176.0;0;1;2019-03-08;2019;3;52;1215;33;249;64;116;149;8;8;9;8;6;0;0;0;0;0;Não;Estados Unidos;1826.0
7788;1983;Doutorado;Solteiro;23536.0;1;0;2018-04-06;2018;4;53;6;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;Não;Estados Unidos;10.0
5827;1958;Curso Superior;Divorciado;35246.0;1;1;2021-03-04;2021;3;53;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;Não;Espanha;62.0
2958;1978;Curso Superior;Solteiro;28442.0;2;0;2021-04-02;2021;4;53;19;3;10;11;8;6;3;2;1;4;4;0;0;0;0;0;Não;Estados Unidos;57.0
4954;1956;Curso Superior;Solteiro;48195.0;1;1;2021-04-01;2021;4;53;106;27;68;52;7;5;6;4;2;5;6;0;0;0;0;0;Não;Estados Unidos;265.0
3139;1982;Segundo Grau;Solteiro;74116.0;0;0;2023-02-12;2023;2;53;871;111;704;145;55;166;1;4;4;10;2;0;1;0;0;0;Não;Espanha;2052.0
9952;1947;Mestrado;Casado;78093.0;0;0;2020-11-12;2020;11;53;368;32;639;13;43;10;1;4;7;5;1;0;0;0;0;0;Não;Espanha;1105.0
8180;1952;Mestrado;Divorciado;59354.0;1;1;2023-03-11;2023;3;53;233;2;53;3;5;14;3;6;1;5;6;0;0;0;0;0;Não;Portugal;310.0
3276;1976;Segundo Grau;Casado;36301.0;1;0;2023-04-10;2023;4;53;11;12;35;3;5;12;1;3;0;3;7;0;0;0;0;0;Não;Espanha;78.0
4994;1943;Mestrado;Solteiro;77598.0;0;0;2020-01-10;2020;1;53;1193;33;281;129;66;33;1;7;5;13;3;0;0;1;0;0;Não;Estados Unidos;1735.0
3598;1972;Curso Superior;Solteiro;62710.0;0;1;2023-04-05;2023;4;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;Não;Estados Unidos;606.0
945;1965;Curso Superior;Casado;36317.0;0;1;2023-04-05;2023;4;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;Não;Estados Unidos;133.0
5048;1971;Doutorado;Solteiro;42767.0;2;0;2020-11-05;2020;11;53;20;6;43;19;5;38;1;3;1;2;8;0;0;0;0;0;Não;Espanha;131.0
6214;1982;Mestrado;Solteiro;43815.0;1;0;2020-05-04;2020;5;53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;79.0
6230;1971;Curso Superior;Divorciado;44421.0;1;1;2023-03-02;2023;3;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;Não;Estados Unidos;189.0
2968;1943;Doutorado;Divorciado;48948.0;0;0;2020-01-02;2020;1;53;437;8;206;160;49;42;2;7;10;5;6;1;0;0;0;0;Sim;Brasil;902.0
8800;1943;Doutorado;Divorciado;48948.0;0;0;2020-01-02;2020;1;53;437;8;206;160;49;42;2;7;10;5;6;1;0;0;0;0;Sim;Espanha;902.0
1907;1950;Mestrado;Divorciado;63120.0;0;1;2022-03-09;2022;3;53;965;69;279;54;41;69;5;8;4;9;7;0;0;0;0;0;Sim;Estados Unidos;1477.0
10478;1950;Doutorado;Solteiro;55517.0;1;1;2022-08-09;2022;8;53;483;0;108;0;6;36;5;11;1;6;9;0;0;0;0;0;Sim;Espanha;633.0
4188;1957;Curso Superior;Solteiro;36864.0;0;1;2022-07-08;2022;7;53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;Sim;Brasil;354.0
8720;1978;Segundo Grau;Casado;65120.0;0;0;2019-01-08;2019;1;53;32;2;1607;12;4;22;0;0;0;1;0;0;1;0;0;0;Não;Argentina;1679.0
2225;1977;Curso Superior;Divorciado;82582.0;0;0;2018-07-06;2018;7;54;510;120;550;156;40;241;1;4;9;7;1;1;0;0;1;0;Sim;Brasil;1617.0
4790;1958;Curso Superior;Divorciado;79803.0;0;1;2018-02-06;2018;2;54;574;8;216;21;16;33;1;4;3;5;1;0;0;0;0;0;Não;Estados Unidos;868.0
1131;1967;Doutorado;Solteiro;52569.0;0;1;2018-05-04;2018;5;54;85;0;3;0;0;7;1;2;0;4;3;0;0;0;0;0;Não;Espanha;95.0
202;1948;Doutorado;Divorciado;82032.0;0;0;2018-05-04;2018;5;54;332;194;377;149;125;57;0;4;6;7;1;0;0;0;0;0;Não;Argentina;1234.0
9589;1948;Doutorado;Divorciado;82032.0;0;0;2018-05-04;2018;5;54;332;194;377;149;125;57;0;4;6;7;1;0;0;0;0;0;Não;Argentina;1234.0
3900;1972;Curso Superior;Solteiro;65685.0;0;1;2021-07-03;2021;7;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;Não;Chile;769.0
9958;1972;Curso Superior;Solteiro;65685.0;0;1;2021-07-03;2021;7;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;Não;Brasil;769.0
8955;1957;Doutorado;Casado;40451.0;0;2;2021-03-02;2021;3;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;Não;Estados Unidos;49.0
10033;1973;Segundo Grau;Divorciado;31163.0;1;0;2021-07-02;2021;7;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;Não;Alemanha;38.0
5751;1973;Segundo Grau;Divorciado;31163.0;1;0;2021-07-02;2021;7;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;Não;Chile;38.0
3308;1952;Curso Superior;Solteiro;35704.0;1;1;2018-03-01;2018;3;54;30;9;12;2;11;30;3;2;0;4;4;0;0;0;0;0;Não;Espanha;94.0
7297;1973;Curso Superior;Solteiro;7500.0;1;0;2023-03-12;2023;3;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;Não;Espanha;57.0
8008;1983;Curso Superior;Casado;36075.0;1;0;2020-09-12;2020;9;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;Não;Estados Unidos;119.0
1232;1982;Doutorado;Casado;70038.0;0;0;2023-04-10;2023;4;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;Não;Alemanha;1244.0
2345;1982;Doutorado;Casado;70038.0;0;0;2023-04-10;2023;4;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;Não;Brasil;1244.0
1628;1971;Curso Superior;Casado;71796.0;0;0;2023-01-10;2023;1;54;354;21;311;167;75;32;1;9;3;4;4;0;0;0;0;0;Não;Espanha;960.0
5081;1967;Segundo Grau;Casado;47821.0;1;1;2022-05-10;2022;5;54;9;0;16;6;6;10;1;1;0;3;8;0;0;0;0;0;Não;Estados Unidos;47.0
839;1975;Doutorado;Solteiro;45503.0;1;0;2023-04-09;2023;4;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;Não;Estados Unidos;170.0
3706;1978;Curso Superior;Solteiro;28647.0;1;0;2023-01-08;2023;1;54;19;8;29;0;12;26;1;2;2;2;7;1;0;0;0;0;Sim;Estados Unidos;94.0
5154;1972;Mestrado;Divorciado;37760.0;1;0;2020-11-08;2020;11;54;26;3;13;2;10;0;1;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;54.0
8584;1952;Doutorado;Casado;85431.0;0;0;2020-08-06;2020;8;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;Não;Estados Unidos;1165.0
6583;1955;Segundo Grau;Solteiro;72635.0;0;0;2020-03-06;2020;3;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;Não;Estados Unidos;981.0
3433;1955;Segundo Grau;Solteiro;72635.0;0;0;2020-03-06;2020;3;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;Não;Estados Unidos;981.0
10486;1948;Curso Superior;Solteiro;77142.0;0;0;2023-07-05;2023;7;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;Não;Estados Unidos;990.0
8687;1978;Curso Superior;Casado;53172.0;0;1;2020-06-05;2020;6;54;121;62;90;68;20;125;3;2;3;8;3;0;0;0;0;0;Não;Argentina;486.0
7842;1968;Curso Superior;Solteiro;36065.0;1;1;2023-08-03;2023;8;54;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;Não;Estados Unidos;74.0
3749;1973;Curso Superior;Casado;73926.0;0;0;2020-02-03;2020;2;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;Não;Chile;1580.0
1331;1977;Curso Superior;Solteiro;35790.0;1;0;2020-02-01;2020;2;54;12;6;20;30;1;3;2;2;0;3;7;0;0;0;0;0;Não;Brasil;72.0
5995;1962;Curso Superior;Divorciado;39552.0;1;1;2022-04-12;2022;4;54;165;3;147;4;24;41;7;6;2;5;8;0;0;0;0;0;Sim;Estados Unidos;384.0
8985;1964;Segundo Grau;Casado;68316.0;0;1;2019-04-11;2019;4;54;806;80;161;120;11;33;5;10;7;10;6;0;0;0;0;0;Não;Estados Unidos;1211.0
2798;1977;Doutorado;Casado;102160.0;0;0;2019-02-11;2019;2;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;Sim;Espanha;1240.0
7108;1965;Mestrado;Divorciado;51390.0;1;1;2019-08-09;2019;8;54;205;20;47;23;2;56;6;5;2;5;5;0;0;0;0;0;Não;Espanha;353.0
2781;1981;Curso Superior;Solteiro;72066.0;0;0;2021-04-06;2021;4;55;1003;34;536;134;51;34;1;4;6;6;2;0;0;1;1;0;Sim;Espanha;1792.0
3623;1976;Curso Superior;Casado;21675.0;1;0;2018-11-06;2018;11;55;4;0;16;17;4;4;3;4;0;3;7;0;0;0;0;0;Não;Argentina;45.0
194;1965;Curso Superior;Solteiro;48006.0;1;1;2018-09-06;2018;9;55;23;0;11;3;2;2;1;1;0;3;6;0;0;0;0;0;Não;Estados Unidos;41.0
10833;1975;Curso Superior;Solteiro;65106.0;0;1;2021-04-05;2021;4;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;Não;Estados Unidos;973.0
2315;1960;Curso Superior;Divorciado;58401.0;0;1;2022-04-04;2022;4;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;Não;Estados Unidos;96.0
6336;1960;Curso Superior;Solteiro;29315.0;1;1;2018-06-04;2018;6;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;Não;Espanha;48.0
10738;1951;Mestrado;Solteiro;49389.0;1;1;2023-07-08;2023;7;55;40;0;19;2;1;3;1;2;0;3;7;0;0;0;0;0;Não;Brasil;65.0
8286;1965;Doutorado;Casado;51717.0;0;1;2022-05-08;2022;5;55;98;1;17;0;1;5;1;3;0;4;7;0;1;0;0;0;Não;Espanha;122.0
2166;1960;Segundo Grau;Divorciado;46779.0;1;1;2020-08-07;2020;8;55;12;1;3;0;0;7;1;0;1;2;4;0;0;0;0;0;Não;Espanha;23.0
10691;1960;Mestrado;Solteiro;28520.0;1;1;2023-02-06;2023;2;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;Não;Estados Unidos;43.0
9739;1963;Curso Superior;Solteiro;34377.0;0;1;2023-01-01;2023;1;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;Não;Estados Unidos;114.0
1829;1961;Doutorado;Divorciado;54959.0;0;1;2023-01-01;2023;1;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;Sim;Estados Unidos;1232.0
6260;1955;Mestrado;Casado;82384.0;0;0;2022-04-11;2022;4;55;984;51;432;180;120;190;1;3;10;13;1;0;0;1;0;0;Sim;Brasil;1957.0
10448;1956;Curso Superior;Solteiro;46998.0;0;1;2022-04-10;2022;4;55;172;41;86;45;6;27;5;5;3;5;7;1;0;0;0;0;Não;Estados Unidos;377.0
1343;1968;Curso Superior;Casado;58554.0;1;1;2022-03-09;2022;3;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;Não;Portugal;586.0
4749;1968;Curso Superior;Casado;58554.0;1;1;2022-03-09;2022;3;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;Não;Argentina;586.0
531;1954;Doutorado;Divorciado;57333.0;0;1;2022-04-09;2022;4;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;Sim;Estados Unidos;1662.0
